cluster1	cluster2	clusterNew	distance	size
3300.0	3626.0	3977.0	1.476	317.0
3821.0	3892.0	3978.0	1.477	845.0
1011.0	3173.0	3979.0	1.479	130.0
3591.0	3871.0	3980.0	1.484	1570.0
2716.0	3555.0	3981.0	1.491	322.0
3244.0	3369.0	3982.0	1.494	574.0
3816.0	3897.0	3983.0	1.508	1672.0
3689.0	3899.0	3984.0	1.516	645.0
3167.0	3476.0	3985.0	1.528	393.0
3613.0	3724.0	3986.0	1.528	370.0
1595.0	3861.0	3987.0	1.535	439.0
3238.0	3695.0	3988.0	1.536	272.0
3186.0	3581.0	3989.0	1.539	382.0
3691.0	3943.0	3990.0	1.548	374.0
3649.0	3933.0	3991.0	1.549	1553.0
3594.0	3804.0	3992.0	1.552	768.0
3220.0	3759.0	3993.0	1.559	639.0
3141.0	3730.0	3994.0	1.564	260.0
3553.0	3868.0	3995.0	1.573	439.0
2077.0	3774.0	3996.0	1.577	289.0
714.0	1345.0	3997.0	1.581	83.0
3363.0	3647.0	3998.0	1.586	235.0
3560.0	3925.0	3999.0	1.588	602.0
2714.0	3607.0	4000.0	1.592	415.0
3578.0	3741.0	4001.0	1.606	956.0
515.0	3067.0	4002.0	1.608	274.0
3273.0	3902.0	4003.0	1.622	1245.0
3665.0	3693.0	4004.0	1.627	524.0
889.0	3698.0	4005.0	1.635	172.0
3799.0	3995.0	4006.0	1.646	789.0
3810.0	3875.0	4007.0	1.65	428.0
3079.0	3874.0	4008.0	1.658	445.0
658.0	1212.0	4009.0	1.661	88.0
1006.0	3202.0	4010.0	1.679	150.0
3752.0	3807.0	4011.0	1.682	1312.0
3722.0	3796.0	4012.0	1.683	724.0
3314.0	3772.0	4013.0	1.684	227.0
3885.0	3996.0	4014.0	1.687	1178.0
3260.0	3793.0	4015.0	1.689	367.0
3501.0	4003.0	4016.0	1.703	1518.0
3468.0	3751.0	4017.0	1.706	571.0
3021.0	3787.0	4018.0	1.708	601.0
3719.0	3898.0	4019.0	1.721	586.0
3179.0	3608.0	4020.0	1.725	188.0
3584.0	3860.0	4021.0	1.727	963.0
1532.0	3671.0	4022.0	1.731	255.0
3564.0	3600.0	4023.0	1.734	234.0
720.0	3786.0	4024.0	1.746	231.0
356.0	3521.0	4025.0	1.751	218.0
3380.0	3646.0	4026.0	1.754	435.0
3483.0	3934.0	4027.0	1.758	637.0
717.0	1004.0	4028.0	1.766	121.0
3650.0	3846.0	4029.0	1.768	708.0
3735.0	3834.0	4030.0	1.774	434.0
3903.0	3944.0	4031.0	1.778	699.0
3815.0	3971.0	4032.0	1.781	474.0
3697.0	3913.0	4033.0	1.783	1415.0
3696.0	3937.0	4034.0	1.805	1666.0
3801.0	3948.0	4035.0	1.808	1782.0
3466.0	3955.0	4036.0	1.816	719.0
3758.0	3845.0	4037.0	1.822	729.0
3743.0	3882.0	4038.0	1.838	1336.0
3544.0	3921.0	4039.0	1.84	765.0
2003.0	2019.0	4040.0	1.842	26.0
3597.0	3854.0	4041.0	1.844	733.0
705.0	3950.0	4042.0	1.845	920.0
3966.0	3975.0	4043.0	1.851	546.0
2875.0	3713.0	4044.0	1.854	439.0
3576.0	3960.0	4045.0	1.86	1905.0
1367.0	3819.0	4046.0	1.861	264.0
3734.0	3895.0	4047.0	1.878	770.0
3598.0	3910.0	4048.0	1.899	331.0
3528.0	3911.0	4049.0	1.9	581.0
1953.0	3907.0	4050.0	1.912	902.0
3668.0	3869.0	4051.0	1.913	723.0
3894.0	3965.0	4052.0	1.922	2301.0
3162.0	3825.0	4053.0	1.925	805.0
3357.0	3453.0	4054.0	1.926	377.0
3441.0	4007.0	4055.0	1.927	460.0
3604.0	3909.0	4056.0	1.928	733.0
3565.0	3623.0	4057.0	1.933	374.0
3906.0	3936.0	4058.0	1.934	835.0
3340.0	3802.0	4059.0	1.935	278.0
3813.0	3915.0	4060.0	1.936	464.0
3841.0	3912.0	4061.0	1.952	534.0
3896.0	3918.0	4062.0	1.955	431.0
3503.0	3780.0	4063.0	1.96	469.0
1370.0	3496.0	4064.0	1.968	154.0
3049.0	3924.0	4065.0	1.972	557.0
3666.0	3770.0	4066.0	1.991	378.0
3583.0	3857.0	4067.0	1.993	203.0
3768.0	3773.0	4068.0	1.998	197.0
3853.0	3952.0	4069.0	2.005	1479.0
3953.0	4022.0	4070.0	2.006	768.0
3616.0	3967.0	4071.0	2.015	473.0
716.0	3887.0	4072.0	2.02	139.0
3311.0	3706.0	4073.0	2.038	562.0
3554.0	3856.0	4074.0	2.042	614.0
3888.0	3964.0	4075.0	2.044	1007.0
3588.0	3881.0	4076.0	2.045	611.0
1659.0	3747.0	4077.0	2.052	188.0
3738.0	3989.0	4078.0	2.053	554.0
3884.0	4019.0	4079.0	2.06	862.0
3454.0	3818.0	4080.0	2.062	325.0
565.0	3663.0	4081.0	2.069	402.0
3335.0	3867.0	4082.0	2.074	151.0
3575.0	3823.0	4083.0	2.074	770.0
3685.0	3858.0	4084.0	2.074	614.0
3863.0	3998.0	4085.0	2.091	592.0
3838.0	3999.0	4086.0	2.093	715.0
3866.0	3891.0	4087.0	2.094	926.0
3633.0	3739.0	4088.0	2.097	473.0
3982.0	4042.0	4089.0	2.099	1494.0
3980.0	4050.0	4090.0	2.113	2472.0
1844.0	3756.0	4091.0	2.119	190.0
3678.0	3957.0	4092.0	2.128	1085.0
3704.0	3716.0	4093.0	2.13	387.0
3914.0	4077.0	4094.0	2.135	795.0
3940.0	4038.0	4095.0	2.148	1696.0
718.0	3502.0	4096.0	2.154	212.0
3609.0	3718.0	4097.0	2.165	522.0
3789.0	3872.0	4098.0	2.17	725.0
2846.0	3638.0	4099.0	2.176	245.0
3595.0	4033.0	4100.0	2.187	1730.0
4004.0	4021.0	4101.0	2.19	1487.0
3748.0	4051.0	4102.0	2.195	926.0
4047.0	4073.0	4103.0	2.206	1332.0
3916.0	4055.0	4104.0	2.208	846.0
3733.0	3800.0	4105.0	2.231	678.0
3851.0	4046.0	4106.0	2.236	397.0
3712.0	3977.0	4107.0	2.248	435.0
1266.0	3082.0	4108.0	2.256	109.0
3919.0	4053.0	4109.0	2.256	1224.0
3702.0	3745.0	4110.0	2.259	490.0
79.0	1551.0	4111.0	2.267	115.0
4000.0	4029.0	4112.0	2.276	1123.0
3717.0	3883.0	4113.0	2.279	869.0
3490.0	3705.0	4114.0	2.283	500.0
1889.0	3970.0	4115.0	2.306	190.0
312.0	3327.0	4116.0	2.308	156.0
3612.0	4063.0	4117.0	2.309	792.0
3605.0	4085.0	4118.0	2.31	932.0
1268.0	3625.0	4119.0	2.315	618.0
3814.0	4045.0	4120.0	2.323	2555.0
3277.0	3961.0	4121.0	2.328	372.0
3901.0	4012.0	4122.0	2.348	857.0
4013.0	4048.0	4123.0	2.348	558.0
3976.0	4030.0	4124.0	2.355	607.0
3958.0	4111.0	4125.0	2.366	877.0
3393.0	4035.0	4126.0	2.369	1910.0
4002.0	4105.0	4127.0	2.369	952.0
3932.0	4041.0	4128.0	2.396	782.0
3935.0	4086.0	4129.0	2.406	832.0
3876.0	4032.0	4130.0	2.411	955.0
3928.0	4027.0	4131.0	2.413	1617.0
3518.0	3740.0	4132.0	2.423	276.0
3847.0	4044.0	4133.0	2.436	763.0
935.0	3533.0	4134.0	2.441	190.0
3442.0	4026.0	4135.0	2.451	582.0
3614.0	3941.0	4136.0	2.452	775.0
3855.0	3990.0	4137.0	2.453	548.0
3418.0	3832.0	4138.0	2.473	371.0
3749.0	4094.0	4139.0	2.477	924.0
3795.0	3893.0	4140.0	2.489	475.0
4069.0	4130.0	4141.0	2.489	2434.0
3880.0	4115.0	4142.0	2.495	351.0
3947.0	4100.0	4143.0	2.509	2006.0
3779.0	3890.0	4144.0	2.516	412.0
3938.0	3956.0	4145.0	2.518	2197.0
3645.0	4080.0	4146.0	2.527	415.0
3889.0	4110.0	4147.0	2.538	715.0
3791.0	3862.0	4148.0	2.539	858.0
3835.0	3981.0	4149.0	2.549	537.0
1133.0	3812.0	4150.0	2.554	348.0
4011.0	4036.0	4151.0	2.561	2031.0
3850.0	4079.0	4152.0	2.563	1036.0
3643.0	4098.0	4153.0	2.564	916.0
3926.0	4106.0	4154.0	2.57	673.0
58.0	4129.0	4155.0	2.581	926.0
4001.0	4145.0	4156.0	2.582	3153.0
3527.0	4075.0	4157.0	2.59	1093.0
3732.0	3959.0	4158.0	2.592	1035.0
4049.0	4070.0	4159.0	2.595	1349.0
3987.0	4092.0	4160.0	2.618	1524.0
3753.0	4125.0	4161.0	2.621	964.0
3778.0	4113.0	4162.0	2.622	1830.0
3877.0	3939.0	4163.0	2.625	937.0
3984.0	4142.0	4164.0	2.626	996.0
3930.0	4120.0	4165.0	2.634	2775.0
3744.0	3805.0	4166.0	2.652	786.0
3826.0	4126.0	4167.0	2.658	2212.0
4054.0	4131.0	4168.0	2.658	1994.0
4078.0	4097.0	4169.0	2.689	1076.0
3951.0	4095.0	4170.0	2.714	2381.0
3973.0	4016.0	4171.0	2.727	1823.0
4081.0	4150.0	4172.0	2.742	750.0
3809.0	4006.0	4173.0	2.75	3131.0
3923.0	4091.0	4174.0	2.75	447.0
4067.0	4136.0	4175.0	2.75	978.0
4103.0	4117.0	4176.0	2.758	2124.0
3849.0	3978.0	4177.0	2.76	893.0
3879.0	4015.0	4178.0	2.769	560.0
4018.0	4088.0	4179.0	2.776	1074.0
3993.0	4065.0	4180.0	2.788	1196.0
3794.0	3904.0	4181.0	2.812	532.0
1003.0	4104.0	4182.0	2.813	893.0
2123.0	4052.0	4183.0	2.813	2306.0
3811.0	4089.0	4184.0	2.817	1704.0
4014.0	4183.0	4185.0	2.823	3484.0
3374.0	3985.0	4186.0	2.862	546.0
2047.0	3954.0	4187.0	2.874	276.0
3840.0	4153.0	4188.0	2.877	1127.0
4034.0	4101.0	4189.0	2.882	3153.0
367.0	4148.0	4190.0	2.883	935.0
3994.0	4059.0	4191.0	2.884	538.0
4083.0	4168.0	4192.0	2.885	2764.0
4039.0	4160.0	4193.0	2.89	2289.0
3908.0	3983.0	4194.0	2.891	1877.0
3684.0	4144.0	4195.0	2.914	593.0
3949.0	4099.0	4196.0	2.92	364.0
3865.0	4133.0	4197.0	2.923	1276.0
3946.0	4017.0	4198.0	2.931	1307.0
3920.0	4109.0	4199.0	2.948	1562.0
3922.0	4193.0	4200.0	2.955	3078.0
3547.0	3963.0	4201.0	2.97	847.0
3878.0	4155.0	4202.0	2.979	1040.0
4119.0	4141.0	4203.0	2.984	3052.0
3852.0	4182.0	4204.0	2.992	969.0
3767.0	4171.0	4205.0	3.001	1996.0
1346.0	4177.0	4206.0	3.019	934.0
3792.0	4170.0	4207.0	3.025	2549.0
3992.0	4040.0	4208.0	3.028	794.0
3962.0	4068.0	4209.0	3.032	444.0
4056.0	4124.0	4210.0	3.038	1340.0
4127.0	4184.0	4211.0	3.038	2656.0
1657.0	4164.0	4212.0	3.056	1026.0
4064.0	4175.0	4213.0	3.069	1132.0
3725.0	4128.0	4214.0	3.076	922.0
3991.0	4058.0	4215.0	3.098	2388.0
3968.0	4090.0	4216.0	3.108	2814.0
3917.0	4151.0	4217.0	3.114	2655.0
3829.0	4062.0	4218.0	3.119	636.0
4188.0	4205.0	4219.0	3.125	3123.0
4010.0	4031.0	4220.0	3.134	849.0
4024.0	4084.0	4221.0	3.14	845.0
4122.0	4192.0	4222.0	3.153	3621.0
4008.0	4176.0	4223.0	3.16	2569.0
3969.0	4121.0	4224.0	3.197	578.0
4074.0	4118.0	4225.0	3.201	1546.0
4167.0	4169.0	4226.0	3.206	3288.0
3655.0	4203.0	4227.0	3.223	3121.0
3520.0	4211.0	4228.0	3.238	2842.0
3974.0	4178.0	4229.0	3.24	674.0
4057.0	4187.0	4230.0	3.241	650.0
3632.0	4162.0	4231.0	3.256	2062.0
3510.0	4207.0	4232.0	3.259	2721.0
4199.0	4209.0	4233.0	3.264	2006.0
4096.0	4146.0	4234.0	3.273	627.0
4093.0	4138.0	4235.0	3.29	758.0
3859.0	4060.0	4236.0	3.296	767.0
4165.0	4173.0	4237.0	3.31	5906.0
4147.0	4232.0	4238.0	3.331	3436.0
4114.0	4157.0	4239.0	3.343	1593.0
4194.0	4208.0	4240.0	3.368	2671.0
2122.0	3250.0	4241.0	3.369	122.0
248.0	3979.0	4242.0	3.379	196.0
715.0	4023.0	4243.0	3.379	280.0
3820.0	4140.0	4244.0	3.381	530.0
4152.0	4218.0	4245.0	3.395	1672.0
3997.0	4139.0	4246.0	3.409	1007.0
4061.0	4201.0	4247.0	3.413	1381.0
3986.0	4107.0	4248.0	3.419	805.0
2169.0	4156.0	4249.0	3.422	3158.0
4123.0	4189.0	4250.0	3.454	3711.0
3972.0	4179.0	4251.0	3.456	1458.0
4087.0	4216.0	4252.0	3.502	3740.0
2071.0	4246.0	4253.0	3.508	1013.0
4071.0	4180.0	4254.0	3.516	1669.0
3929.0	4191.0	4255.0	3.528	707.0
1890.0	4214.0	4256.0	3.534	934.0
4066.0	4159.0	4257.0	3.548	1727.0
4172.0	4185.0	4258.0	3.598	4234.0
4025.0	4037.0	4259.0	3.6	947.0
1654.0	4161.0	4260.0	3.616	994.0
3670.0	4143.0	4261.0	3.618	2209.0
4134.0	4166.0	4262.0	3.633	976.0
3927.0	4005.0	4263.0	3.634	406.0
4112.0	4198.0	4264.0	3.641	2430.0
4230.0	4254.0	4265.0	3.659	2319.0
4028.0	4174.0	4266.0	3.669	568.0
4210.0	4249.0	4267.0	3.684	4498.0
3942.0	4222.0	4268.0	3.695	3928.0
4135.0	4240.0	4269.0	3.722	3253.0
3945.0	4220.0	4270.0	3.736	1333.0
4076.0	4226.0	4271.0	3.747	3899.0
2175.0	4241.0	4272.0	3.844	129.0
4250.0	4271.0	4273.0	3.872	7610.0
4217.0	4261.0	4274.0	3.884	4864.0
3439.0	4256.0	4275.0	3.918	998.0
3988.0	4248.0	4276.0	3.923	1077.0
4108.0	4260.0	4277.0	3.931	1103.0
4154.0	4251.0	4278.0	3.932	2131.0
4102.0	4258.0	4279.0	3.941	5160.0
4181.0	4197.0	4280.0	3.987	1808.0
4020.0	4259.0	4281.0	3.989	1135.0
4116.0	4186.0	4282.0	4.002	702.0
4158.0	4245.0	4283.0	4.018	2707.0
4137.0	4235.0	4284.0	4.076	1306.0
4219.0	4236.0	4285.0	4.089	3890.0
3844.0	4195.0	4286.0	4.103	644.0
4215.0	4237.0	4287.0	4.106	8294.0
4262.0	4263.0	4288.0	4.134	1382.0
3546.0	4212.0	4289.0	4.137	1117.0
4231.0	4252.0	4290.0	4.148	5802.0
1132.0	4276.0	4291.0	4.262	1111.0
732.0	4277.0	4292.0	4.276	1148.0
4009.0	4244.0	4293.0	4.354	618.0
4082.0	4206.0	4294.0	4.397	1085.0
4190.0	4269.0	4295.0	4.436	4188.0
4163.0	4284.0	4296.0	4.437	2243.0
3710.0	4268.0	4297.0	4.443	4050.0
4264.0	4279.0	4298.0	4.478	7590.0
4213.0	4274.0	4299.0	4.546	5996.0
4228.0	4272.0	4300.0	4.632	2971.0
4149.0	4229.0	4301.0	4.654	1211.0
4243.0	4280.0	4302.0	4.665	2088.0
4267.0	4287.0	4303.0	4.725	12792.0
4270.0	4273.0	4304.0	4.788	8943.0
4221.0	4281.0	4305.0	4.805	1980.0
4204.0	4301.0	4306.0	4.829	2180.0
4247.0	4288.0	4307.0	4.871	2763.0
4225.0	4295.0	4308.0	4.878	5734.0
4233.0	4242.0	4309.0	4.883	2202.0
4202.0	4291.0	4310.0	4.906	2151.0
4196.0	4282.0	4311.0	4.945	1066.0
4072.0	4286.0	4312.0	5.046	783.0
4292.0	4296.0	4313.0	5.081	3391.0
4283.0	4308.0	4314.0	5.084	8441.0
4299.0	4303.0	4315.0	5.272	18788.0
4132.0	4304.0	4316.0	5.32	9219.0
4305.0	4316.0	4317.0	5.485	11199.0
4290.0	4315.0	4318.0	5.495	24590.0
4298.0	4317.0	4319.0	5.599	18789.0
4043.0	4314.0	4320.0	5.755	8987.0
4239.0	4311.0	4321.0	5.766	2659.0
4309.0	4318.0	4322.0	5.876	26792.0
4285.0	4322.0	4323.0	5.946	30682.0
4227.0	4319.0	4324.0	6.03	21910.0
4266.0	4307.0	4325.0	6.038	3331.0
4306.0	4320.0	4326.0	6.067	11167.0
4257.0	4278.0	4327.0	6.073	3858.0
4238.0	4324.0	4328.0	6.111	25346.0
4223.0	4323.0	4329.0	6.128	33251.0
4300.0	4329.0	4330.0	6.156	36222.0
4328.0	4330.0	4331.0	6.212	61568.0
4200.0	4331.0	4332.0	6.278	64646.0
4302.0	4332.0	4333.0	6.412	66734.0
4327.0	4333.0	4334.0	6.454	70592.0
4297.0	4334.0	4335.0	6.481	74642.0
4265.0	4321.0	4336.0	6.485	4978.0
4326.0	4336.0	4337.0	6.565	16145.0
4234.0	4325.0	4338.0	6.57	3958.0
4335.0	4337.0	4339.0	6.599	90787.0
4224.0	4339.0	4340.0	6.731	91365.0
4338.0	4340.0	4341.0	6.821	95323.0
